Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,temperature_2m,precipitation,relative_humidity_2m,windspeed_10m,temp_rolling_24h,temp_diff_24h,heat_index,is_extreme_hot,is_extreme_cold,humidity_x_temp,windspeed_rolling_6h,Usage_kWh_lag_1,Usage_kWh_lag_2,Usage_kWh_lag_4,Usage_kWh_lag_96,Usage_kWh_rmean_24,Usage_kWh_rstd_24,Usage_kWh_rskew_24,Usage_kWh_rmean_48,Usage_kWh_rstd_48,Usage_kWh_rskew_48,Usage_kWh_rmean_96,Usage_kWh_rstd_96,Usage_kWh_rskew_96,NSM_sin,NSM_cos,Usage_kWh_cA_mean,Usage_kWh_cA_std,Usage_kWh_cA_energy,Usage_kWh_cA_max_abs,Usage_kWh_cD3_mean,Usage_kWh_cD3_std,Usage_kWh_cD3_energy,Usage_kWh_cD3_max_abs,Usage_kWh_cD2_mean,Usage_kWh_cD2_std,Usage_kWh_cD2_energy,Usage_kWh_cD2_max_abs,Usage_kWh_cD1_mean,Usage_kWh_cD1_std,Usage_kWh_cD1_energy,Usage_kWh_cD1_max_abs,Apparent_Power_S,Phase_Angle_Phi,anomaly_idling_score,anomaly_leakage_score,anomaly_overload_score,anomaly_max_score
38.12593,25.37889,0.10958339,0.023360012,0.81575584,0.9994244,37101.92,-3.856984,0.004213902,36.805004,10.374435,-3.0082254,-1.960516,-3.0776708,0.0011174083,0.9998833,-309.70428,10.154858,47.534184,29.815966,13.598586,113.272964,32.329994,8.489179,1.6972154,37.758472,21.883654,0.08777476,48.570286,29.512703,0.28170338,0.39145824,0.2457072,144.61696,50.958786,361747.84,170.11957,-0.16582096,23.69531,6294.4053,57.468872,-0.91672194,11.649632,2677.7302,41.324398,0.28206813,7.0516877,2273.3335,22.008135,52.763584,0.54145986,0.6688173,0.8507447,0.0011111721,0.8286024
64.77285,27.437262,0.006619506,0.019907277,0.9188534,0.99996436,26711.186,-5.0333996,0.012558281,66.99286,14.942989,-3.3231769,0.7384346,-4.93906,0.0011673868,0.8209491,-240.70937,12.911363,64.71695,94.669174,98.182045,20.251602,85.568634,25.013075,0.9761001,86.203926,33.117935,-0.97644436,52.305508,42.111866,0.25677833,-0.63989246,0.9925618,176.95758,64.75495,465008.78,357.72287,-1.088777,50.606575,30950.012,165.81322,1.1589009,28.010769,15571.226,83.7689,-0.052250706,19.979979,9834.355,55.010597,75.9683,0.34812415,0.90692157,0.5393744,0.0008632019,0.76000786
25.929058,1.621413,4.22404,0.009513359,0.9947799,0.9797244,81891.28,3.7551095,0.0026604831,84.606186,4.902534,6.1105113,2.2488723,2.4801583,0.0019064546,1.3411045e-06,169.5236,10.070984,43.95898,79.0823,66.31784,3.3591132,49.050755,15.052915,-0.69443214,39.743465,21.04091,-0.10323021,12.444523,20.511795,2.0827231,-0.94145304,0.87394285,25.242275,66.824356,36155.742,158.77342,1.3659898,9.31923,2670.303,53.03927,0.117783345,6.264029,1749.027,21.07145,-1.9000728,8.803588,2364.8064,27.483866,26.644987,0.107375845,0.21875915,0.38163048,0.0003400147,0.43346298
71.028824,40.098576,0.020184478,0.03798392,0.8866747,0.9999368,57432.746,-4.823707,0.0026723742,37.689873,17.567118,-6.839553,0.78654724,-5.898853,0.0004969537,0.99999696,-297.31323,15.575195,78.70257,54.984325,47.133404,103.3511,71.63114,35.0128,0.5473444,69.298,38.38977,-0.4845162,52.868275,34.37462,1.5312103,-0.8196833,-0.3598759,107.72724,85.55756,421206.28,331.15338,-2.0957193,34.80537,14716.259,83.313324,1.9722724,31.004673,16189.604,82.93978,0.44365126,8.232157,4514.0884,35.242622,73.50498,0.4365415,0.21887755,0.85963607,0.008933142,0.8558836
9.289289,15.7310095,0.026021032,0.0036057003,0.77712405,0.9996368,5992.004,-6.576001,0.0014672398,63.078613,14.59288,-0.683698,-2.7755175,-5.0616302,0.00086542964,0.99995434,-251.3656,14.924619,18.200245,17.971115,20.899609,10.82598,22.806232,5.7158465,-1.4078377,44.812305,22.201103,-0.38299328,44.892227,32.966114,0.034608316,0.95001304,0.67815197,149.21184,87.58669,463486.28,284.57568,-0.51957166,26.624554,8966.826,68.251755,-1.7032623,16.538973,4143.6875,42.89339,0.44378555,5.5483685,1859.6292,20.609642,14.269062,0.72178614,0.8640755,0.6761074,0.00035130233,0.793131
26.213224,17.722662,0.005706331,0.008137735,0.76674914,0.9983184,43430.668,-7.557852,0.0025738657,47.026405,17.673025,-5.9324875,-0.2123342,-6.4779577,0.0007315278,1.0,-415.00934,9.709192,7.8284516,4.984809,4.8386583,7.2620864,6.812144,3.7391317,3.0779524,26.208677,17.273705,0.9661255,33.59928,36.25032,-0.3002244,0.75097674,-0.7451573,200.03668,126.96353,801396.44,346.7415,1.1439061,6.7413173,455.789,9.932303,0.88795626,14.75465,6899.5254,39.86792,0.6860037,8.305585,1416.6693,30.150057,30.823578,0.71416205,0.3492063,0.18400845,0.04351569,0.44615334
123.028625,65.168495,0.012312087,0.047122523,0.72643757,0.99872017,7721.093,-4.239471,0.005727893,45.353493,19.658905,-3.787941,-3.5798264,-6.098605,0.0027636886,1.0,-207.49593,14.812888,48.44668,20.419868,73.67916,26.520859,52.13238,9.195748,3.0312781,54.95426,16.03612,0.91947997,41.04299,22.322243,0.099766254,0.04398615,0.44488868,169.6077,83.91022,654368.1,333.263,0.32827368,6.27517,233.432,9.291694,4.713383,19.07935,14554.684,45.19907,1.5409964,6.246107,711.7523,19.85364,139.9293,0.60594594,0.5128034,0.5619521,0.70264256,0.9167895
24.025015,16.615774,0.011000156,0.005962716,0.7256456,0.99986535,15659.003,1.5870941,0.0046096267,70.774864,10.692028,1.5394546,-0.36138484,-1.0412726,0.00057566166,0.8617685,113.29805,7.388065,14.3079605,23.502924,19.207039,5.3936024,12.236364,13.353702,2.926406,28.754593,21.469204,1.6834816,27.083542,18.222881,0.6441107,0.8700703,-0.036580633,96.46053,66.3704,267478.0,216.95685,-4.564091,8.576445,831.42346,18.704418,2.3878186,12.503384,5965.731,26.206125,1.1184179,4.964699,828.8459,22.99173,24.690119,0.82653606,0.38618806,0.31196818,0.011589445,0.4611622
3.960984,0.0052885055,27.062172,0.00010634005,0.9999323,0.17892393,83643.74,-4.883575,0.0057564946,68.35842,2.7021506,-4.0852785,4.6312733,-3.6799734,0.0007452071,0.028734893,-190.79578,7.9697833,3.565808,6.9186306,10.038757,22.026274,22.185724,17.409962,-0.73712516,23.768442,13.616791,-0.11610476,20.366758,23.728876,0.6210429,-0.9698457,0.9616475,24.78173,20.821465,22815.05,81.3652,6.424491,17.461245,3059.9175,77.75566,-3.2430713,2.9996986,198.04744,7.122954,-0.390975,1.8913277,257.1646,3.1151745,4.475717,0.00051957846,0.5405351,0.19871786,8.875877e-05,0.44680882
66.375175,23.379322,0.28567728,0.034117073,0.9663966,0.9995996,37564.902,3.0653815,0.00367392,31.93055,13.593012,-2.5563934,-1.5456566,4.431886,0.0016434491,0.0101569,89.637146,12.380187,110.35509,109.8804,43.787167,89.01618,68.59228,40.39317,-1.1306915,49.427414,41.110714,0.26734614,50.223347,32.899277,0.77754796,-0.5179768,-0.89780736,144.78148,89.39347,515444.28,303.51123,-3.552432,29.99587,18167.533,77.08019,0.3555084,18.887585,10079.868,63.102966,-0.24993446,10.76863,4732.8267,33.9019,67.26367,0.45777866,0.21188655,0.8320266,0.0030943751,0.7637854
63.372196,10.383714,0.76236826,0.0291164,0.9907603,0.99967384,68306.99,8.86749,0.0065279156,43.81212,8.361223,-0.13643385,2.553503,5.9177003,0.0027406514,0.0,374.0791,9.737744,77.44035,96.84303,87.57929,98.46875,75.133156,34.423344,-1.4778844,47.705692,38.76652,-1.4266814,43.18053,36.04384,0.15672964,-0.96216387,-0.5432305,96.32565,75.424194,259331.27,254.72731,-2.2651088,30.540646,15054.495,87.256615,-2.2628343,24.196142,13865.068,74.378,0.059300754,7.9882255,2974.2422,27.362448,64.78714,0.15402195,0.2085468,0.26031595,0.0015926734,0.40749192
26.477911,19.848213,0.026164196,0.011064629,0.77498543,0.9999196,14752.779,3.3203561,0.004075527,64.21306,6.6533713,1.3673592,3.6611488,-1.0279613,0.0007043779,2.0861626e-07,214.40205,8.2908535,13.866976,10.972474,8.042425,35.10178,8.560254,6.424488,3.6977687,13.221767,9.3024845,4.5502386,16.031555,19.752012,5.195074,0.9053909,-0.08375557,56.00364,43.685616,73176.65,129.04108,-2.6546257,11.084392,1050.4901,22.034428,0.8986879,11.730316,5604.0127,37.374493,-0.35459277,6.4503264,812.1243,21.428394,31.830704,0.72201484,0.5856705,0.6593392,0.001957208,0.7134183
50.541405,8.970125,3.8956707,0.029223925,0.98518443,0.9935866,32984.293,-2.5287259,0.002151668,45.483906,17.312038,-4.5432205,-0.33884755,-2.3385785,0.0014558136,0.9922198,-185.18867,15.663168,80.966324,101.71955,49.029064,37.71413,70.29394,33.69758,-1.0957474,54.747097,35.319572,0.55800736,52.401073,31.690277,0.40052265,-0.0450223,-0.654258,131.93997,62.43002,482291.9,276.3229,-0.76124537,25.49326,9961.762,65.17231,-2.1591108,26.14305,15047.569,84.492676,-1.2311916,12.371557,6032.459,37.92261,48.404655,0.16015358,0.2536388,0.7936462,0.0022665113,0.7161606
37.50008,5.4982624,1.3676065,0.020481486,0.9960143,0.99735653,63335.023,-3.078574,0.0011972487,52.416573,18.02995,-4.393772,-1.8871999,-2.1234007,0.00075253844,0.9937545,-18.36589,22.006813,66.71435,97.9459,31.631184,6.88615,82.12615,33.11997,-0.9393926,66.43057,36.39453,-1.0706886,31.969652,24.45987,0.40356568,-0.90710855,-0.6286726,94.81955,73.882614,242389.06,260.01248,-0.61459386,26.381372,9509.333,82.89498,-0.46555033,21.948008,7014.3804,58.658367,-1.1643261,11.60305,4030.353,34.617672,44.95731,0.078482635,0.20127031,0.8741206,0.0021606982,0.8713205
119.355995,48.93709,0.018053198,0.05008118,0.93514776,0.99998826,81736.99,5.153735,0.0104209455,64.36193,10.399336,-0.9584575,2.153771,6.898931,0.00089752674,2.2649765e-06,266.18762,12.5981245,112.76369,118.86766,120.8011,18.755226,102.16894,23.338697,-1.0116094,85.77469,45.180244,-2.0523293,46.849983,50.930435,0.140241,-0.99051374,0.79099464,81.51377,150.15833,299951.1,372.858,-6.2741623,50.055305,31713.117,159.55173,2.495237,30.224855,11850.352,87.302895,0.67777413,16.96152,7348.1265,52.731804,134.68294,0.36829737,0.2035371,0.20955923,0.09891392,0.4621427
19.794065,1.4177972,8.22511,0.00810911,0.9950132,0.89722997,68417.39,-2.2854161,0.0054943888,58.420815,19.165966,-2.6145115,-4.2921786,-2.1546648,0.0010361075,0.8801569,-13.591807,24.023651,22.290415,50.787098,37.97405,19.062695,50.379436,19.5722,-1.1446927,42.619404,15.3203535,-0.234588,30.057934,21.329855,0.13434932,-0.8424658,-0.12390309,54.736107,32.13686,96100.016,130.88274,4.536286,14.240884,2648.0918,40.340263,-0.69519544,8.527913,2091.7937,25.23923,-1.2243376,3.1200812,685.9167,8.197375,18.964413,0.06574755,0.24393544,0.5416111,0.000564605,0.52677476
26.766962,3.4804587,9.338598,0.011542541,0.9888256,0.9384231,71457.09,-6.863906,0.009923646,47.216293,4.5938516,-6.4386353,3.9886475,-6.1856904,0.0008081198,0.99999934,-255.37779,12.499446,43.8477,50.631023,24.918362,106.29466,58.29181,29.444988,-0.8933375,59.89981,39.075993,-0.28142652,44.36712,41.364098,1.0441179,-0.83678794,0.59223163,76.37017,92.48352,281775.06,243.16444,-0.9398915,30.305342,9221.041,71.911514,-0.7954548,19.353668,6774.2954,76.383,-1.0627533,8.942361,2947.6846,35.064293,32.24538,0.06306442,0.39210337,0.61638993,0.002159357,0.5478025
66.45156,12.524237,0.28728768,0.036054134,0.99050593,0.99991685,84101.44,-8.505058,0.0023700893,47.85804,16.365782,-7.1104045,3.1486242,-7.444178,0.00090271235,0.99999607,-361.96738,20.28552,81.30023,73.80115,48.08467,100.52719,88.72109,33.884197,0.53481764,77.450356,39.925488,-1.1720002,53.928745,43.891293,0.21627957,-0.9348499,0.9487716,93.73732,99.30889,383837.66,330.96118,0.60145646,48.524822,30250.43,140.63919,-0.6329909,20.053333,4910.4053,45.832638,0.80844706,13.176138,4803.5913,37.814613,88.50248,0.070813864,0.24618873,0.6235183,0.0005372241,0.5318841
5.5176797,0.052443422,26.16127,0.0012943137,0.99981546,0.20148644,49081.254,-0.39454564,0.0027246326,49.9934,13.416241,-3.4150069,-1.0932561,-0.37370288,0.00077566504,0.0018567443,-104.53621,16.391666,10.126917,29.500376,23.66704,11.603772,44.752712,43.79603,-1.2331696,36.58446,28.44714,0.2805472,33.58222,21.621069,0.5302656,-0.6759078,-0.7336486,67.162445,24.330824,95469.75,165.63065,1.0190213,30.915453,12055.82,96.84881,-4.072933,10.374887,1305.4713,25.198584,-0.73957473,5.509353,1546.7542,15.276095,6.088558,0.0062745484,0.22149503,0.57836115,0.00016115606,0.6119046
153.79114,89.942955,0.026412508,0.06822733,0.89909637,0.99982846,55832.945,3.3764832,0.005597153,28.698006,13.554368,1.9677918,0.5000582,9.413526,0.0059672296,3.46601e-05,159.55133,9.208013,135.87704,106.053535,54.29139,18.546019,52.408504,46.85879,2.6887512,22.64842,42.223457,0.18768862,24.089216,42.63549,0.66942704,0.27081937,-0.9886013,125.78602,133.45158,478053.94,381.68994,-6.059532,37.43952,15888.691,63.35712,0.80952907,16.90166,5490.703,31.029148,-0.66970736,9.2011175,2409.089,27.456173,172.71402,0.37825432,0.20164612,0.2090405,0.72577333,0.75459117
90.30564,32.979004,0.04853738,0.041596252,0.94147974,0.99996877,59017.715,4.55879,0.003436786,21.84508,8.404291,-1.4888585,0.5215906,5.066015,0.00094923377,5.9604645e-08,242.21771,7.6512256,67.20359,58.153255,41.154503,144.42429,71.93254,40.303806,0.89666027,63.0948,41.059055,-0.08013478,77.939476,32.308254,-0.30111185,-0.67360455,-0.39047828,228.26018,71.51449,729606.9,346.58984,-5.336935,35.726402,14146.126,65.334656,1.3078632,25.108282,9148.079,64.58003,-0.13765368,15.539735,9629.535,40.835754,89.83204,0.38881058,0.26008487,0.7181252,0.0047904924,0.6545023
112.86561,72.110825,0.026989207,0.045688134,0.7254995,0.99980503,18076.037,3.8855474,0.011986506,60.85474,13.225435,3.6451554,-0.33545604,4.8201575,0.0025337636,4.7683716e-07,171.47096,12.409998,66.70824,38.756065,40.677464,38.178997,33.273552,11.098948,2.9210122,44.366016,20.467007,1.7084914,51.388363,31.25097,0.65684515,0.8227573,-0.18417035,179.07164,93.42862,686857.1,315.00266,-2.0847225,24.027126,8371.167,43.624557,-0.21404722,13.213965,10050.064,45.84138,0.40069386,4.9648676,937.64905,8.533504,118.59106,0.70166403,0.6269467,0.24500066,0.2684139,0.6068054
128.48007,64.40592,0.015467352,0.05450794,0.8354699,0.99977374,25123.828,-0.8764095,0.002265948,32.842815,17.43271,-3.8426585,-0.740363,1.4823408,0.0014769137,0.99999547,-231.15549,14.238992,96.31331,69.12795,93.91008,34.31258,76.423805,25.749853,0.5416644,59.592712,31.380316,-1.1481104,49.57774,35.832043,0.017752392,-0.17990647,-0.092460535,213.33218,116.173035,846684.56,390.97995,-0.44951046,9.948404,1224.9875,21.862312,3.2476723,21.022697,14438.69,48.51925,0.55520886,13.099371,6271.862,39.68927,140.84775,0.48724288,0.2949489,0.6295053,0.30667123,0.913706
5.124477,0.048115958,26.769407,0.0006660679,0.9989089,0.17949913,43536.625,6.755609,0.0025994629,66.86969,5.8192735,9.857951,-4.0812764,8.256686,0.0014365911,3.0696392e-06,523.48627,8.867994,7.0361114,14.916753,16.667326,4.918661,18.14772,14.921657,0.2588913,16.105612,11.096344,1.6772794,21.346172,13.362273,1.7022393,0.35740992,-0.86439526,51.8318,25.675077,42946.82,102.8712,4.6968284,7.3331614,2301.3735,28.805574,-2.1730843,4.1479115,346.52475,10.066216,-0.39010513,5.368695,1558.4957,17.628595,5.0718904,0.009993319,0.5806837,0.86955583,0.00021509081,0.93654346
16.529549,0.8361422,7.884747,0.0050637717,0.9842689,0.9749138,49621.2,11.311513,0.0044511617,57.829014,1.8478762,3.8435307,5.341307,7.3754616,0.0020941496,0.0,465.78842,2.7628272,34.262913,38.66919,54.116585,4.2279515,10.265776,12.005983,0.43054026,6.7951593,11.29069,3.8755312,6.2546277,15.019771,5.698147,0.13498388,-0.9026824,19.644478,40.043247,9062.055,80.84349,0.219497,5.924149,497.1654,16.862253,-3.6495204,4.724711,728.0398,11.923622,-2.3005972,5.9947057,1200.9834,28.51667,19.143723,0.19957416,0.2448068,0.5714216,0.0001604408,0.46831638
19.8989,33.91336,0.0032410019,0.0057634246,0.743669,0.99987876,21380.64,0.3277061,0.0038451522,62.115166,14.220459,3.2375464,-0.84295785,-3.1677058,0.0006530583,2.413988e-06,-90.89328,11.451971,9.813661,8.068105,29.654877,7.1507688,17.987955,3.440299,2.2734764,18.696184,7.0045967,2.2246594,26.958467,18.960476,0.41845763,0.94451773,0.3104146,111.965805,69.481155,220128.55,195.13773,-2.6048331,5.902703,660.5024,17.568377,2.0550783,3.1899362,932.0969,14.952532,0.1720849,2.246606,266.08435,5.638304,37.13693,0.8559659,0.76705825,0.4902163,0.2782469,0.80760986
54.366093,22.978907,0.01272621,0.030409249,0.93228376,0.99997705,68063.76,-6.5066886,0.0049470216,66.543686,10.718121,-5.339477,0.2709762,-6.6084843,0.0013919771,0.9999968,-184.16434,14.560184,81.152084,91.46926,69.963936,26.13997,73.309555,13.075839,-0.13101527,83.76012,28.87991,-1.6368771,48.927795,42.890884,-0.3726882,-0.72649306,0.9941725,162.47336,97.60407,452725.03,329.14212,-0.3276171,38.64079,15860.785,114.37039,1.2648538,12.8380575,2349.8088,34.522797,0.9185397,13.380726,6256.932,40.043766,66.37961,0.22461258,0.7927208,0.6801554,0.00057408214,0.70930064
13.255348,13.143887,0.0038492458,0.0034414276,0.7312476,0.99963194,16638.371,-2.9757094,0.007106888,59.405174,19.817038,-0.7810494,1.7036135,-3.4392476,0.00046896935,0.99531233,-128.84752,16.574331,6.5859623,6.14322,13.257822,4.791598,16.833084,12.874608,2.7360647,42.32709,28.441671,0.51439714,45.702736,31.918772,0.124672875,0.61842465,0.6695157,145.3901,81.58039,426885.88,292.11966,-2.5994377,28.737757,12077.094,67.540825,4.4658146,21.99507,12656.039,50.680954,1.4538239,7.8045063,1756.2921,28.346443,14.445778,0.7744636,0.8431212,0.31778258,0.020872504,0.71328616
24.3462,12.432669,0.017388336,0.0073976326,0.8966247,0.9998864,29569.586,-1.7805696,0.0014037162,60.98186,3.4310772,0.6639537,-0.13242765,-0.81986666,0.0003837347,0.0,-61.95286,4.7912,29.909544,18.76773,17.940714,117.3054,15.597171,7.784648,1.2145272,35.288677,20.219793,0.35089105,70.255356,37.957657,-0.2656738,0.8657033,-0.8296931,199.73682,93.3984,698848.56,293.3274,-0.50433946,11.138964,1606.1224,25.24858,-0.16810407,9.35349,1924.4338,34.52085,-0.4499891,13.589614,5690.245,39.16149,30.37163,0.4300722,0.45002198,0.7411037,0.00019649416,0.57160884
13.493489,3.1604264,2.2515192,0.008910781,0.940585,0.99427766,47696.04,8.3537035,0.0038152367,52.182194,9.246693,6.981523,-1.2056754,5.862209,0.0005274713,2.9802322e-08,360.90198,8.370953,20.48081,21.368008,10.086642,108.19353,23.608662,2.7873387,-1.6010872,23.004187,5.185772,-0.2543165,40.339306,29.230747,-0.015770664,-0.04200619,-0.3475832,101.83389,27.462734,147998.0,116.41083,-0.5756518,7.4064884,833.6398,21.154522,-1.2659422,4.1126413,292.2117,16.279299,0.18758123,3.6271179,989.4105,8.176941,16.087523,0.2516976,0.7416508,0.7876668,0.0004344955,0.8238223
25.336323,1.0046828,7.593693,0.008548914,0.99645436,0.9409677,61385.29,6.476641,0.006060344,56.06874,2.1876578,-0.9682818,3.8981245,7.4639273,0.0026586056,0.0,-39.343792,3.6057386,40.018723,84.80607,57.07544,22.654692,25.97394,32.23493,-0.7285504,16.509912,33.383533,0.9819848,15.014864,27.656965,0.644965,-0.74060786,-0.7671107,28.842524,48.55552,26489.71,153.86382,1.2701381,31.948723,26056.082,102.62107,-3.0712993,2.2772343,175.1631,5.387911,-0.8389876,4.6560464,1167.559,15.013179,20.330544,0.06748514,0.21065235,0.2816761,0.00076912344,0.4141754
101.56794,48.90351,0.036890157,0.043895185,0.9232768,0.9999211,50536.5,0.6697951,0.0040677665,63.331528,20.129116,0.68457514,-2.4720335,3.7205203,0.0018019974,0.036147207,136.88522,19.573902,82.08443,94.38322,62.063408,28.708553,69.11555,11.005525,0.43411407,81.7184,32.63263,-0.24456373,50.609505,43.023125,0.90285397,-0.7479122,0.8797958,143.10905,87.01986,515033.56,330.3046,0.40004936,39.7919,23950.217,128.4282,-3.003977,29.414885,14831.132,82.91184,0.14874703,16.593546,10499.152,47.262924,120.40199,0.33493903,0.59447086,0.52187,0.010256544,0.7447793
56.23158,26.393087,0.025185505,0.02902454,0.90821767,0.99996805,59591.26,5.2469363,0.0055681765,54.006195,9.765953,3.4142194,-0.8197712,6.81184,0.0010302663,2.682209e-07,316.1707,9.772002,77.83228,99.29919,62.25463,105.48585,58.579147,19.469154,0.11824157,57.84298,25.695076,-1.3223228,65.809906,35.81512,0.2251653,-0.13580622,0.23995964,182.81445,64.39615,434041.06,259.11905,-0.87603897,26.853107,16397.418,70.38159,0.9172767,12.374548,4051.1406,30.38042,0.19477063,13.5635805,7035.6875,35.82816,77.51691,0.45420715,0.44265223,0.7974906,0.0013638586,0.72861713
21.828718,1.0740305,8.628183,0.013818096,0.99708575,0.9454765,72958.88,5.7540817,0.0032972842,60.034924,6.4284134,3.9031549,0.25783446,5.7367435,0.00095015764,1.5199184e-06,232.70833,7.3654304,42.0359,69.01675,26.397427,41.24554,46.99973,15.749395,-1.5986047,39.277718,20.1237,-0.73779213,42.017467,24.177336,-0.30047682,-0.86367387,0.20577763,80.3119,45.284626,181849.97,162.30713,4.3233824,19.265844,11909.54,69.60383,-2.9685154,8.513544,2144.8088,23.068316,-0.11640099,6.3090816,2340.5718,12.791211,27.412567,0.031931795,0.40653744,0.4654088,0.00041415542,0.5012538
67.79548,9.947418,1.6168038,0.038895484,0.9933227,0.99533564,37656.652,7.1293626,0.006886527,27.421581,2.7643535,-2.1598005,3.7812326,6.7077084,0.0007712841,0.0,266.27304,3.0503485,60.30538,26.902939,21.591196,100.03807,15.063332,27.790735,2.1459837,12.718485,27.143202,2.3717308,39.809036,36.179752,0.6894764,0.6896121,-0.9988152,128.11636,70.6481,206131.1,237.80132,-3.5789254,32.032127,14960.855,56.50763,-0.036702313,18.53686,6231.0645,44.803436,-0.641195,10.154551,3742.3035,34.671585,66.453514,0.19192795,0.23126146,0.25969604,0.0015331954,0.43222737
9.550862,0.4580418,14.347875,0.0021818965,0.98538405,0.6282471,80814.375,-1.1487917,0.013751024,41.644516,6.419395,1.3420854,-4.7093825,-2.3514264,0.0012309849,0.99033076,-86.65105,16.48389,14.620381,34.182236,24.14352,5.2863235,25.235655,10.1591,-0.10128803,18.210432,3.9725094,-0.4911659,9.598618,7.170017,2.423428,-0.954638,0.7958532,20.638649,8.23264,9285.08,37.38646,3.1817992,2.7242198,160.57079,6.2288184,-1.3871795,2.2505631,297.29877,6.787751,-1.1757462,2.120285,105.331345,5.9003735,9.358422,0.05996799,0.2746449,0.480852,0.0008032769,0.45300832
53.31571,15.827605,0.22845626,0.029220631,0.98975474,0.99993896,84452.31,-8.427933,0.0021182478,54.931858,13.203076,-6.5250793,0.15046139,-7.683311,0.0006417036,0.99999976,-389.04303,17.054064,91.383385,73.72317,34.70287,84.64352,81.819916,19.464354,0.7564562,78.853645,30.418045,-1.085414,58.882416,38.36027,0.18603514,-0.90083927,0.94584256,135.06618,95.44932,379273.3,339.42133,-0.14083588,38.82084,18402.148,110.26064,-0.15042388,24.645384,5412.044,52.011158,0.21142751,13.777184,6831.811,42.441982,76.54501,0.11451787,0.23093788,0.93808466,0.00053313375,0.8959317
41.971645,36.450024,0.022965252,0.025106573,0.8168767,0.9999001,23118.807,-3.912193,0.0019433856,60.719963,17.721827,-3.3688107,1.6997805,-2.6687098,0.0009897053,0.9204208,-87.90926,14.11009,46.928772,38.56971,42.41938,35.269398,47.050957,12.858985,0.63391376,53.637688,23.003325,0.4750259,63.40922,32.99783,0.18847468,0.84197354,0.4423031,194.1633,95.220856,764890.25,351.39655,-3.1979349,11.772316,1904.4547,25.867329,2.3749416,13.82107,3576.3838,39.68664,-0.7663248,9.746932,4936.4424,24.059877,62.032074,0.662334,0.81933767,0.62827396,0.0015739873,0.6682531
4.0674906,0.7610782,0.00020706176,3.8802624e-05,0.7304273,0.9993437,15049.175,-8.947417,0.0030397475,42.16153,16.543594,-6.192214,1.3201158,-8.577109,0.00021746755,1.0,-414.61996,12.139006,3.1532655,3.1303115,3.762025,2.7444103,4.9274645,8.0870495,2.290726,23.028688,34.89677,-0.064040005,34.81956,45.376476,-0.58650047,0.632901,0.45023498,165.5747,142.68471,694987.9,362.9714,-6.13521,19.53799,1485.951,39.132202,6.5404634,12.131388,2544.8203,17.141853,1.4225355,12.290486,3768.9014,51.24708,4.308369,0.82205325,0.65652263,0.3067879,0.001585342,0.5489222
